Y,X
1174,1466
996,1390
678,1272
856,1372
1020,1556
964,1534
1182,1528
1218,1068
710,776
802,918
652,1512
816,958
1224,1266
1188,1266
1248,1004
1074,1460
1336,1320
1088,778
928,1422
476,1092
1068,1088
644,1396
496,1180
750,740
1026,842
598,1452
1258,906
766,1614
1104,1030
1100,1190
1206,1218
506,1224
1306,1488
672,988
822,734
1284,1164
788,1146
770,824
948,1312
584,1024
1384,1004
1044,1348
890,732
852,1080
1218,1114
1214,1354
1348,1192
836,912
612,978
1106,1532
860,966
944,1286
1164,1416
776,880
850,796
1086,1042
1208,920
946,1624
924,1036
1386,1322
690,1516
1052,1528
1138,786
942,816
752,1552
922,1498
990,1352
692,1048
1140,1416
970,1140
1296,1220
634,1104
518,1232
1366,1110
872,1168
982,1092
1152,1074
762,758
538,884
1116,1172
1320,1338
1228,832
1136,1602
680,1248
876,828
862,1088
900,1286
746,1456
778,1524
1134,866
798,1076
1216,944
726,1428
1230,1490
570,1446
774,914
544,1486
530,1414
802,892
912,896
1244,1564
602,1070
896,764
902,1512
934,1536
658,984
1088,1438
780,778
808,798
808,946
810,814
558,906
1354,1348
556,954
750,1282
1160,1220
624,1518
980,858
1082,1072
1108,1488
856,740
562,1012
1400,1120
446,1186
822,782
1406,1338
1282,1180
1086,908
770,1538
938,1656
1024,1584
1006,1640
1362,1230
1042,852
948,1204
1166,1538
1062,1444
606,1426
964,836
1062,1150
1054,1432
690,1220
1266,1414
974,910
1298,908
1322,1136
580,1372
914,1508
1248,1186
562,1420
526,1022
968,1336
958,886
1138,728
894,1492
570,1384
1386,970
