Y,X
434,1216
898,910
386,1356
914,822
504,1132
918,776
1158,1580
608,886
552,980
570,854
994,834
1068,1498
1004,788
1026,958
476,1448
1070,1666
998,1638
1116,992
954,762
646,1340
646,1462
736,1116
948,1226
388,1316
828,1328
742,1272
788,1560
1154,1254
1252,1362
716,1214
444,1350
910,788
614,1046
920,1120
868,1438
1098,1220
664,1586
614,850
646,1546
992,1364
962,848
672,1558
824,1392
408,1358
826,1556
1130,1250
1192,1226
512,1524
1212,1424
1250,1030
1254,978
984,1148
1340,1132
1040,1398
1024,1288
864,1500
1270,1330
992,1322
574,1452
528,1024
740,1152
836,1364
792,1320
398,1112
720,1162
732,1600
498,1256
720,870
1094,858
436,1098
1260,1018
700,1692
1108,1638
1214,1072
992,1436
814,1368
1002,1656
1040,1164
1098,1422
574,1320
1008,1350
892,1684
700,1534
652,1306
822,1672
1176,1094
430,1190
892,1440
1108,1372
462,1400
728,1534
992,1596
1256,1040
996,1702
1140,928
1220,1110
1144,1222
658,1486
846,1298
1164,1612
784,1050
1212,1542
584,1526
1008,1604
590,1328
498,1570
1268,1244
1234,1498
596,1640
634,1560
1200,1134
1238,1134
448,1474
702,1472
798,910
914,1318
1092,1588
1316,1398
1302,1290
598,1412
802,1294
1204,1510
1012,1528
382,1214
960,1006
1030,1324
1290,1170
598,918
818,832
608,1474
816,1262
826,1036
1198,1546
630,1038
498,1232
794,1644
554,1102
528,1318
1022,1352
1040,1600
1020,796
1026,1582
912,1538
724,1660
614,1160
964,1364
786,1266
1036,1466
1054,1330
812,1404
794,1510
1120,1148
766,1330
458,1346
414,1426
786,1494
492,1196
1050,1504
420,1354
886,1414
704,1498
864,996
528,1492
1108,1156
924,906
884,1632
1252,1316
734,1614
480,1418
934,1518
1042,1428
548,1242
554,1460
1038,1552
1166,1414
558,968
952,1674
904,1570
688,1558
706,996
608,1234
1022,1532
822,1466
1166,1046
760,1016
464,1504
1142,1082
1320,1194
644,1196
632,1582
776,1586
668,1488
1004,1318
568,1370
1100,1076
804,1328
738,1306
1076,1368
404,1390
1258,1282
608,1550
1238,1252
672,1372
1252,1184
1056,844
534,1072
448,1164
912,954
798,1436
1244,1004
1096,1440
1194,958
790,1470
646,932
860,1152
786,1284
920,796
564,1226
794,776
1110,1118
1288,1354
544,1214
1072,1586
750,1230
964,1232
958,1088
1108,1342
678,1322
550,1486
1124,1454
886,946
990,982
664,1342
808,1636
552,1326
692,1160
500,1518
526,1112
1024,866
594,1504
1022,1676
896,1462
1310,1128
1266,1152
876,1386
682,988
710,898
764,984
804,1692
974,1648
504,1360
652,1614
834,1236
900,1638
470,1222
1226,1442
836,1430
760,1080
590,1192
982,1622
606,1342
690,1620
732,840
1174,1370
858,1546
940,1092
632,1388
700,1044
1088,1114
1204,1012
982,1474
1104,1176
462,992
746,806
1334,1230
846,1354
1196,1064
984,1490
576,1064
720,1698
638,1006
990,822
1148,982
1332,1102
868,1514
1204,1466
1328,1114
1304,1260
628,1528
578,1164
950,1548
844,1230
482,998
1124,1030
770,1600
1018,1206
568,1438
772,1284
1340,1164
1062,1640
818,1690
956,880
720,1008
768,1234
694,1570
746,1444
864,1244
1002,1386
1000,1420
780,1248
506,1220
874,1040
890,1544
978,1564
1288,1030
536,1088
1138,1330
626,1200
998,1672
1226,1252
562,1542
902,1230
924,1132
846,1330
502,1434
1076,1428
662,1670
768,1638
1316,1336
860,832
1250,1082
612,1618
498,1100
618,1210
798,1550
928,1300
1318,1254
984,1002
938,1680
794,1588
1066,1570
750,1620
1146,954
692,1080
674,1464
796,818
604,1628
830,1632
1154,1358
1202,1484
1334,1152
1172,1156
890,1060
1160,872
528,1380
808,1706
1018,1572
534,1526
922,1618
454,972
762,954
682,1342
644,1418
504,976
1146,1426
970,1264
1202,910
1198,1498
616,1082
708,1012
866,1634
1188,1478
936,1608
1186,1024
946,1598
1026,1564
710,1586
986,1672
784,784
722,1584
